"ID","goal","enddate","startdate","coinNum","teamSize","country_region","categories","overallrating","ratingTeam","ratingProduct","platform","acceptingCurrencyNum","whitepaper","video","socialMedia","GitHub","teamLinkedIn","teamPhotos","CEOPhoto","bitcoin.price","continent_region","duration"
301,"Y",2018-05-10,2018-04-10,230400000,10,"Estonia","Business services,Platform,Smart Contract",4,4.6,3.6,"Ethereum","1",1,1,0,1,1,1,1,8803.427089,"Europe",30
302,"N",2018-01-25,2017-12-11,1.5e+08,11,"Czech Republic","Cryptocurrency,Platform,Smart Contract",2.6,0,0,"Ethereum","2",1,0,0,1,0.73,1,0,14726.32611,"Europe",45
303,"N",2018-05-01,2018-04-01,2.7e+08,9,"Netherlands","Cryptocurrency",1.8,1.3,1.7,"Ethereum","1",1,0,0,0,0,1,0,8068.609958,"Europe",30
304,"N",2018-03-24,2018-02-24,1e+06,4,"United States","Cryptocurrency",2.4,0,0,"Bitcoin, Scrypt","unknown",1,0,0,0,1,1,0,9575.959321,"Americas",28
305,"Y",2018-04-30,2018-01-31,1e+07,5,"UK","Real estate,Tourism",3.4,0,0,"Ethereum","1",1,1,0,0,1,0.8,1,8852.247787,"Europe",89
306,"N",2017-08-28,2017-07-28,0,8,"Brazil","Business services",1.9,0,0,"unknown","unknown",1,0,0,1,0,1,0,3675.967499,"Americas",31
307,"Y",2018-03-23,2018-03-16,1e+08,6,"Singapore","Cryptocurrency,Smart Contract,Software",3.1,4,5,"NEO","unknown",1,1,3,1,1,1,0,8570.049927,"Asia",7
308,"N",2017-10-16,2017-10-02,5e+05,4,"Russia","Business services",1.9,3,2,"Ethereum","2",1,0,0,0,0,1,0,4893.528678,"Europe",14
309,"Y",2018-04-21,2018-03-21,20271000,21,"Czech Republic","Education,Cryptocurrency,Internet,Infrastructure,Electronics,Communication,Business services,Big Data,Investment,Legal,Media,Other,Platform,Smart Contract,Software",4.2,4.3,4.1,"Ethereum","2",1,1,0,1,0.85,1,0,7724.455933,"Europe",31
310,"Y",2017-10-09,2017-09-25,1e+07,14,"Russia","Platform,Banking",2.8,0,0,"Ethereum","3",1,1,0,0,0,1,0,4304.274007,"Europe",14
311,"N",2018-05-30,2018-05-01,5e+10,11,"Nigeria","Investment,Health,Entertainment,Education,Charity,Business services,Artificial Intelligence,Platform,Real estate,Retail",3.9,0,0,"Ethereum","1",1,1,2,0,1,1,1,8482.891992,"Africa",29
312,"N",2018-01-14,2017-12-23,0,4,"USA","Business services,Platform,Software,Big Data",2.3,0,0,"Ethereum","1",1,0,2,1,0.75,0,0,14873.57388,"Americas",22
313,"Y",2018-04-30,2018-03-11,7e+09,3,"UK","Investment",1.8,1,1,"Ethereum","1",0,0,0,0,0,1,0,8162.90468,"Europe",50
314,"N",2018-04-13,2018-04-09,3.5e+07,9,"Thailand","Banking,Smart Contract,Software,Tourism",2.4,4,3,"Ethereum","unknown",1,1,0,0,1,1,0,7271.803906,"Asia",4
315,"N",2018-05-20,2018-03-20,1,17,"New Zealand","Communication,Cryptocurrency,Infrastructure,Internet,Investment,Platform,Software",2.8,0,0,"Ethereum","2",1,0,0,1,0.59,1,0,8343.72257,"Oceania",61
316,"Y",2018-03-21,2018-03-08,24157817,13,"Malta","Artificial Intelligence,Big Data,Investment,Legal,Platform,Software",4.2,4.7,4.1,"Ethereum","1",1,1,0,0,1,1,1,8792.867048,"Europe",13
317,"Y",2018-06-01,2018-05-01,7.5e+08,17,"Spain","Platform,Business services,Real estate,Retail",4.5,4.7,4.4,"Ethereum","3",1,1,0,1,0,0,0,8422.574371,"Europe",31
318,"N",2018-04-25,2018-03-12,5.5e+11,5,"Canada","Sports",2.5,0,0,"Ethereum","1",1,0,0,0,0.8,1,0,8010.063086,"Americas",44
319,"N",2018-06-01,2018-02-01,1.4e+08,8,"Cyprus","Tourism",3.2,4,4,"Ethereum","1",1,1,0,1,1,1,1,8727.302323,"Asia",120
320,"Y",2018-04-30,2018-04-15,1.68e+08,7,"Singapore","Communication,Cryptocurrency",3.5,2.9,3.2,"Ethereum","2",1,1,1,0,1,1,0,8815.141235,"Asia",15
321,"Y",2017-04-28,2017-03-27,1.01e+08,4,"Singapore","Business services,Platform",3.6,4.5,4.2,"Ethereum","unknown",1,1,0,0,0.75,1,0,1174.565463,"Asia",32
322,"N",2018-03-04,2018-02-11,3.6e+08,34,"Luxembourg","Platform,Cryptocurrency,Business services,Internet",2.6,3,3,"unknown","unknown",1,0,0,0,0.88,1,1,10311.24918,"Europe",21
323,"Y",2017-12-15,2017-11-17,2.7e+07,5,"France","Platform,Communication,Cryptocurrency,Entertainment,Business services",2.4,0,0,"Ethereum","1",1,1,0,0,1,1,1,11856.79896,"Europe",28
324,"N",2018-03-30,2018-01-02,0,15,"Australia","Entertainment",1.8,0,0,"Ethereum","unknown",1,1,0,0,0,1,0,10573.80538,"Oceania",87
325,"N",2017-12-22,2017-11-21,1e+07,7,"Lithuania","Retail,Platform",1.6,0,0,"Ethereum","1",0,0,0,0,0.71,1,0,13559.3531,"Europe",31
326,"N",2018-03-15,2018-02-10,2.1e+08,12,"USA","Cryptocurrency,Business services,Investment",4.5,5,4.8,"Ethereum","1",1,1,0,1,1,1,0,9998.117116,"Americas",33
327,"Y",2018-06-08,2018-04-01,2.54e+08,18,"Singapore","Business services,Cryptocurrency,Energy,Infrastructure,Investment,Platform,Smart Contract,Software",3.4,0,0,"Ethereum","3",1,1,0,0,0.83,1,0,8173.903611,"Asia",68
328,"N",2018-04-11,2018-03-16,3038234,7,"Netherlands","Investment",2.5,0,0,"Ethereum","1",1,1,0,0,1,1,0,7664.635525,"Europe",26
329,"N",2017-10-19,2017-07-19,3e+08,4,"USA","Retail",1.8,0,0,"unknown","1",1,1,0,0,0,1,0,3999.645479,"Americas",92
330,"N",2017-10-15,2017-09-15,2.98e+08,6,"Russia","Tourism",1.6,0,0,"Ethereum","1",0,0,0,0,0,1,0,4330.813555,"Europe",30
331,"Y",2018-06-01,2018-02-28,5e+08,14,"UK","Banking",3.1,4,3.6,"unknown","unknown",1,1,0,0,0.93,1,0,8523.24946,"Europe",93
332,"Y",2018-04-01,2018-01-31,256250000,18,"UK","Platform,Business services,Investment",3.6,3.2,3.6,"Ethereum","1",1,1,3,1,0.5,0.94,0,9221.944784,"Europe",60
333,"N",2018-06-11,2018-05-14,1.2e+07,2,"Afghanistan","Health",1.7,2,2.5,"Ethereum","1",1,0,0,0,0,1,0,7732.986193,"Asia",28
334,"Y",2018-04-24,2018-03-25,7.5e+08,2,"Indonesia","Energy,Platform,Investment",2.3,0,0,"Ethereum","1",1,0,0,0,1,1,0,7722.836757,"Asia",30
335,"Y",2018-04-13,2018-03-01,4,16,"Netherlands","Banking,Platform",3.3,0,0,"Ethereum","2",1,0,0,0,0.94,0.88,0,8459.924294,"Europe",43
336,"Y",2018-02-28,2018-02-03,9500000,16,"Switzerland","Investment",3.5,4.4,3.7,"Ethereum","2",1,1,0,1,1,1,0,9508.259315,"Europe",25
337,"Y",2017-12-29,2017-12-01,336600000,21,"Lithuania","Education,Platform",4,4.1,3.5,"Ethereum","1",1,1,0,1,0.67,1,0,15414.26896,"Europe",28
338,"N",2017-09-18,2017-08-18,9e+07,18,"Singapore","Platform,Internet,Software",2.1,0,0,"Ethereum","1",1,0,0,0,0,0.94,0,4220.290001,"Asia",31
339,"N",2018-06-10,2018-05-25,2.5e+08,16,"Singapore","Platform",3.6,5,3,"Ethereum","1",1,1,3,0,1,1,0,7473.060633,"Asia",16
340,"Y",2018-04-15,2018-01-29,3.5e+08,12,"Mexico","Health",4.2,4.5,4.7,"Ethereum","unknown",1,1,0,1,1,0.91,1,8901.192878,"Americas",76
341,"N",2017-11-30,2017-11-01,0,7,"Romania","Cryptocurrency",1.9,0,0,"Ethereum","1",1,0,0,0,1,0.86,0,7813.132975,"Europe",29
342,"Y",2018-02-16,2018-01-18,1e+08,12,"France","Education,Platform",3.5,3.8,3.2,"Ethereum","1",1,1,3,1,1,1,0,9899.347787,"Europe",29
343,"N",2017-07-31,2017-07-14,3e+06,4,"USA","Banking,Cryptocurrency",1.4,0,0,"unknown","unknown",1,1,0,0,0,0,0,2539.398329,"Americas",17
344,"Y",2018-04-01,2018-03-01,200,5,"United States","Cryptocurrency,Education,Health,Media",3,1,1,"Ethereum","1",1,0,3,0,0.4,1,0,8971.921875,"Americas",31
345,"N",2018-02-15,2017-12-01,0,4,"USA","Platform,Cryptocurrency",1.3,0,0,"Ethereum","unknown",1,0,0,0,1,1,0,13097.38743,"Americas",76
346,"N",2018-03-25,2018-02-26,1e+09,13,"Switzerland","Platform,Business services",1.8,0,0,"Ethereum","2",1,0,0,0,0.85,1,0,9525.74285,"Europe",27
347,"Y",2018-03-26,2018-02-14,481500000,24,"British Virgin Islands","Platform",2.8,2.9,2.6,"Ethereum","4",1,1,0,1,0.83,1,1,9746.169064,"Americas",40
348,"N",2018-01-31,2018-01-01,8e+07,5,"United Arab Emirates","Platform",2.5,0,0,"Ethereum","1",1,0,0,1,1,1,0,13085.55809,"Asia",30
349,"Y",2018-02-08,2018-01-08,6e+08,4,"USA","Cryptocurrency,Platform,Entertainment,Internet,Media",3.1,2.3,2.1,"Ethereum","1",1,1,0,1,1,1,1,11275.87721,"Americas",31
350,"Y",2018-04-23,2018-03-26,20,6,"UK","Cryptocurrency,Investment",3.1,0,0,"Scrypt","4",1,1,3,1,0.33,1,0,7628.091696,"Europe",28
351,"N",2017-10-24,2017-08-25,1e+09,3,"USA","Platform,Cryptocurrency,Business services,Internet",2.6,0,0,"Ethereum","3",1,1,0,0,1,1,0,4549.215732,"Americas",60
352,"N",2017-12-17,2017-12-12,9100000,5,"Spain","Platform,Banking,Investment",2.8,0,0,"Waves","unknown",1,0,0,0,1,1,0,17788.78353,"Europe",5
353,"N",2018-02-25,2018-02-05,109923077,8,"Gibraltar","Health,Platform",2.7,3,2.8,"Ethereum","1",1,0,0,1,1,1,1,9441.553432,"Europe",20
354,"Y",2018-05-21,2018-03-20,1e+11,25,"USA","Big Data,Infrastructure,Internet,Smart Contract",4.2,4.3,4.1,"Ethereum","1",1,1,0,1,1,1,1,8344.917295,"Americas",62
355,"N",2017-12-23,2017-11-01,8.4e+07,12,"Russia","Business services",3.1,2,4,"Ethereum and Waves","3",1,1,2,1,0,1,0,11174.61113,"Europe",52
356,"N",2018-06-01,2018-03-19,8e+06,18,"Russia","Art,Media",2.3,1,1,"Ethereum","1",1,0,0,1,0,1,1,8224.031198,"Europe",74
357,"N",2017-10-20,2017-09-18,8.5e+07,7,"USA","Education,Internet,Platform,Entertainment",1.6,0,0,"Ethereum","1",0,0,0,0,0,1,0,4607.622425,"Americas",32
358,"Y",2018-05-19,2018-04-03,4453135,27,"Norway","Investment",4.1,4.5,4.6,"Ethereum","1",1,1,0,1,1,1,0,8451.661891,"Europe",46
359,"Y",2017-12-24,2017-11-24,7e+06,6,"Russia","Cryptocurrency,Platform,Business services,Retail",2.7,2,3,"Ethereum","2",1,0,0,0,1,1,0,14134.21677,"Europe",30
360,"Y",2018-05-31,2018-05-01,5e+07,16,"Cyprus","Platform,Other,Investment,Cryptocurrency,Business services,Big Data",4.3,4.4,4.2,"Ethereum","5",1,1,2,0,0.38,0.94,1,8450.997732,"Asia",30
361,"Y",2017-11-16,2017-10-19,1e+07,16,"Israel","Internet,Platform",3,3.4,2.6,"Ethereum","1",1,1,3,1,0.88,1,1,6519.964473,"Asia",28
362,"N",2017-10-30,2017-10-16,7.2e+07,6,"Russia","Business services,Platform",2.7,2.5,3.1,"Ethereum","1",1,1,0,0,0,1,0,5840.849284,"Europe",14
363,"Y",2017-12-15,2017-11-15,6.3e+07,8,"USA","Platform,Business services",2.3,0,0,"Ethereum","5",1,0,0,0,1,1,0,11581.75484,"Americas",30
364,"N",2017-12-01,2017-11-01,0,5,"Israel","Sports",1.9,2.6,2,"Waves","3",1,0,0,0,0,0.8,0,7915.148028,"Asia",30
365,"Y",2017-05-25,2017-05-19,5e+08,15,"USA","Platform,Software",2.5,0,0,"Ethereum","unknown",1,1,3,1,0,1,1,2193.725656,"Americas",6
366,"N",2018-01-15,2017-12-01,1500000,9,"Russia","Manufacturing,Platform,Business services,Retail,Real estate",1.7,1.7,1,"Ethereum","1",1,1,0,0,0,1,1,15197.24346,"Europe",45
367,"N",2018-05-31,2018-03-01,0,4,"USA","Investment",1.2,1,1,"Ethereum","1",1,0,0,0,0,1,1,8513.54455,"Americas",91
368,"N",2017-11-30,2017-11-01,6e+07,9,"USA","Software,Platform",2.4,2.9,3.5,"Ethereum","1",1,1,0,0,1,1,0,7813.132975,"Americas",29
369,"Y",2018-05-15,2018-01-08,5e+08,17,"Belize","Platform,Business services,Internet",3.1,3,2,"Ethereum","2",1,1,3,0,0.65,1,0,9519.115959,"Americas",127
370,"N",2017-12-31,2017-12-18,7500000,4,"Gibraltar","Platform,Casino & Gambling",2.1,3.2,2.6,"Ethereum","1",0,0,0,0,0,1,0,15293.67132,"Europe",13
371,"N",2018-05-15,2018-03-16,4e+06,2,"Nigeria","Cryptocurrency,Investment,Smart Contract",2.2,3,3,"Ethereum","1",1,1,0,0,0,1,1,8343.373927,"Africa",60
372,"N",2017-10-17,2017-10-10,1.2e+08,13,"Slovenia","Business services",2.7,3,3,"Ethereum","2",1,1,0,0,0.92,0.92,1,5442.95874,"Europe",7
373,"Y",2018-03-09,2018-02-09,6e+09,34,"Germany","Investment,Artificial Intelligence,Banking,Cryptocurrency",3.6,4.1,3,"Ethereum","4",1,1,2,1,0.88,1,1,10181.29975,"Europe",28
374,"N",2017-11-15,2017-10-15,38175000,6,"Russia","Platform,Business services",2.3,2,2,"Ethereum","1",1,1,0,0,1,1,0,6368.976852,"Europe",31
375,"Y",2018-02-28,2018-02-17,6.5e+08,21,"Estonia","Sports,Health",4.2,4.7,3.8,"Ethereum","1",1,1,2,0,1,1,1,10521.50008,"Europe",11
376,"N",2018-04-15,2017-11-15,34020000,4,"USA","Cryptocurrency",2,0,0,"unknown","2",1,1,0,0,0,1,1,10994.76547,"Americas",151
377,"Y",2017-12-31,2017-11-25,5e+08,16,"South Korea","Cryptocurrency,Business services",3.7,4.2,3.1,"Ethereum","1",1,1,0,1,1,1,1,14384.95215,"Asia",36
378,"Y",2018-03-31,2018-02-17,5.5e+07,5,"United States of America","Big Data,Communication,Cryptocurrency,Internet,Legal,Platform,Smart Contract",1.6,1,1,"Ethereum","unknown",1,0,0,0,0.8,0,0,9453.843512,"Americas",42
379,"Y",2018-04-22,2017-12-10,5e+08,10,"USA","Health,Platform",3.2,3.9,3.2,"Waves","6",1,0,0,1,1,1,0,10982.23144,"Americas",133
380,"N",2017-11-01,2017-09-30,0,10,"India","Cryptocurrency,Platform",3.3,4,3,"Ethereum","2",1,1,0,0,1,1,0,5371.764841,"Asia",32
381,"Y",2017-09-22,2017-09-22,400230000,37,"Japan","Infrastructure,Platform",3.8,4.2,3.8,"Ethereum","1",1,1,3,1,0,1,1,3630.699951,"Asia",0
382,"Y",2017-04-24,2017-04-24,1e+07,10,"Germany","Platform",3.5,5,3,"Ethereum","1",1,1,3,0,0,1,0,1250.150024,"Europe",0
383,"N",2017-12-15,2017-11-15,6e+07,12,"Russia","Platform,Communication",2.1,0,0,"Ethereum","1",1,1,0,0,0.25,1,0,11581.75484,"Europe",30
384,"N",2018-02-18,2018-01-29,4.2e+08,1,"USA","Media,Entertainment,Cryptocurrency,Other,Platform,Smart Contract",3.3,0,0,"Ethereum","1",1,1,0,1,1,1,0,9154.587193,"Americas",20
385,"N",2018-05-30,2018-03-14,7e+06,1,"USA","Business services,Cryptocurrency,Investment,Smart Contract",2.1,0,0,"Ethereum","2",1,1,0,0,1,1,0,8241.2346,"Americas",77
386,"N",2018-05-06,2018-04-16,7.5e+07,14,"British Virgin Islands","Media,Platform,Sports",2.5,3,2,"Ethereum","9",1,1,0,0,0.36,1,0,9048.840448,"Americas",20
387,"N",2018-03-20,2018-02-20,2e+08,15,"UK","Charity,Cryptocurrency",2.1,3,1,"Ethereum","5",1,0,0,1,0.33,1,0,9824.052768,"Europe",28
388,"Y",2018-05-25,2018-02-19,100,6,"British Virgin Islands","Artificial Intelligence,Big Data,Infrastructure,Manufacturing",2.4,0,0,"Ethereum","2",1,1,0,0,0,1,0,8787.564891,"Americas",95
389,"Y",2018-01-12,2017-07-07,1e+07,3,"Marshall Islands","Business services,Platform,Internet",3,3,3,"Ethereum","2",1,0,3,1,0,1,1,7172.199408,"Oceania",189
390,"N",2018-04-05,2018-02-20,2e+06,1,"Sweden","Cryptocurrency,Investment,Smart Contract",2.1,2,3,"Ethereum","1",1,1,0,0,1,1,1,9081.664909,"Europe",44
391,"Y",2018-03-04,2017-12-17,5e+08,12,"UK","Platform,Business services",3.2,4,4,"Ethereum","4",1,1,0,0,1,1,0,12168.72093,"Europe",77
392,"N",2018-03-02,2018-02-22,0,11,"Singapore","Cryptocurrency,Platform,Business services,Communication",2.5,4,4,"Ethereum","1",1,0,0,0,0,1,0,10367.94455,"Asia",8
393,"N",2017-12-29,2017-10-20,2e+09,6,"United Arab Emirates","Cryptocurrency,Platform,Software",1.9,0,0,"Ethereum","1",1,0,0,1,0,1,0,10603.64252,"Asia",70
394,"N",2018-06-10,2018-03-18,3.1e+07,2,"Germany","Education,Cryptocurrency",2.2,2,2,"Ethereum","1",1,0,0,0,1,1,1,8150.742234,"Europe",84
395,"N",2017-12-04,2017-11-20,1.5e+08,12,"UK","Charity",2.9,3.4,2.4,"Ethereum","1",1,1,0,1,1,1,0,9597.955892,"Europe",14
396,"N",2017-12-23,2017-12-14,0,9,"Switzerland","Investment,Health,Manufacturing",2.7,3,2.3,"Ethereum","2",1,1,0,1,1,1,0,17075.85,"Europe",9
397,"N",2018-06-11,2018-04-16,27500000,9,"Lithuania","Software",2.4,0,0,"Ethereum","1",1,0,0,0,0.44,1,0,8367.184553,"Europe",56
398,"Y",2018-02-16,2018-02-18,4e+07,7,"USA","Artificial Intelligence,Banking,Big Data,Infrastructure,Internet,Platform,Smart Contract",3.1,3.1,2.5,"Ethereum","1",1,0,0,1,1,0.71,0,0,"Americas",-2
399,"Y",2018-02-14,2018-01-28,1.05e+08,5,"Cayman Islands","Cryptocurrency",3.3,3,4.6,"Ethereum","3",1,0,0,1,1,1,1,8998.212782,"Americas",17
400,"Y",2018-02-18,2018-01-18,1e+08,6,"Russia","Internet,Platform",2.6,0,0,"Ethereum","3",1,1,0,0,0.5,1,0,9957.654175,"Europe",31
401,"Y",2017-02-16,2017-02-15,750000,6,"Switzerland","Software",2.3,0,0,"unknown","1",1,0,2,0,1,1,0,1017.459961,"Europe",1
402,"N",2017-08-06,2017-07-27,0,4,"UK","Communication",1.3,0,0,"unknown","unknown",0,0,0,1,0.5,1,0,2857.832697,"Europe",10
403,"Y",2017-09-30,2017-08-02,9.8e+07,13,"Seychelles","Business services,Internet",2.9,0,0,"Ethereum","3",1,0,0,0,0.23,1,0,3992.291988,"Africa",59
404,"Y",2018-04-30,2018-04-01,217500000,14,"Singapore","Infrastructure,Platform",3.9,4,3.9,"Ethereum","2",1,1,0,1,1,1,0,8033.596631,"Asia",29
405,"N",2018-04-17,2018-02-22,2e+07,5,"Singapore","Business services,Internet,Platform,Retail",2.3,0,0,"Ethereum","1",1,1,0,1,0,1,1,8650.670543,"Asia",54
406,"N",2017-12-20,2017-11-20,1.2e+07,9,"Estonia","Platform,Cryptocurrency,Business services,Investment,Retail,Software",3.1,3,4,"Ethereum","1",1,1,0,0,1,1,1,13305.33028,"Europe",30
407,"N",2017-09-24,2017-05-27,12400786,11,"United Arab Emirates","Cryptocurrency",2.5,2,1,"unknown","unknown",1,0,3,1,0.64,1,0,3187.276362,"Asia",120
408,"Y",2018-05-31,2018-04-15,1.5e+08,27,"Singapore","Media,Artificial Intelligence,Platform,Smart Contract",4,4.3,4,"Ethereum","1",1,1,0,1,0.88,1,0,8574.961478,"Asia",46
409,"N",2018-06-01,2017-12-01,1e+08,5,"USA","Health,Cryptocurrency",1.8,2,1.8,"Ethereum","1",1,0,0,0,0,1,1,10578.0234,"Americas",182
410,"N",2018-06-02,2018-04-23,1.2e+09,6,"USA","Internet,Cryptocurrency,Smart Contract,Software",2.4,0,0,"Ethereum","2",1,1,1,1,0.67,0,0,8558.941954,"Americas",40
411,"Y",2018-03-31,2018-01-30,2.26e+16,8,"British Virgin Islands","Business services,Media,Software",2.8,0,0,"Ethereum","1",1,1,0,1,0,1,1,9275.421339,"Americas",60
412,"N",2018-05-31,2018-05-01,0,10,"Russia","Platform",2.1,2.6,2,"Ethereum","unknown",1,1,0,1,0,1,0,8450.997732,"Europe",30
413,"Y",2018-03-31,2018-02-28,2.2e+08,12,"Mauritius","Cryptocurrency,Communication",3.6,4.5,2.6,"Ethereum","2",1,1,3,1,0.42,0.92,0,9082.974075,"Africa",31
414,"Y",2018-05-10,2018-04-10,1.51e+09,27,"Gibraltar","Investment,Cryptocurrency,Business services,Big Data,Banking,Platform",3.8,4.2,3.7,"Ethereum","1",1,1,2,1,0.93,0.89,0,8803.427089,"Europe",30
415,"Y",2018-05-11,2018-03-30,1e+09,14,"South Korea","Banking,Big Data,Business services,Platform",3.1,3,3.2,"Infinity Blockchain","3",1,1,3,1,0.86,1,0,8316.34626,"Asia",42
416,"N",2018-05-30,2018-04-30,74,5,"UK","Tourism",2.4,0,0,"Ethereum","1",1,0,0,0,0,1,1,8507.332567,"Europe",30
417,"N",2018-05-25,2018-02-26,40,9,"India","Software",2.5,0,0,"Ethereum","2",1,0,0,1,1,1,0,8657.336278,"Asia",88
418,"Y",2018-05-10,2018-04-10,7.3e+08,26,"UK","Cryptocurrency,Internet,Platform",4.4,4.6,4.5,"Ethereum","2",1,1,0,1,0.96,1,0,8803.427089,"Europe",30
419,"N",2018-03-31,2018-01-29,2.7e+07,12,"India","Business services",3.4,3.4,3.5,"Ethereum","2",1,1,0,1,1,1,0,9308.017775,"Asia",61
420,"N",2017-10-05,2017-08-17,3.5e+07,4,"Russia","Communication,Charity",1.6,1,2,"Waves","3",1,0,0,0,0,1,0,4166.655596,"Europe",49
421,"Y",2017-09-01,2017-06-30,18565200,2,"USA","Entertainment",1.8,0,0,"Ethereum","1",1,1,3,0,0,1,1,3215.39859,"Americas",63
422,"N",2017-09-29,2017-07-01,1e+08,1,"USA","Entertainment",1.5,1,1,"unknown","unknown",1,0,0,1,1,0,0,3472.736696,"Americas",90
423,"N",2018-03-16,2018-02-16,1500000,8,"Russia","Health,Cryptocurrency,Other,Manufacturing",2.1,4,3,"Ethereum","1",1,0,0,0,0.25,1,1,10149.53623,"Europe",28
424,"N",2018-01-10,2017-12-11,7.5e+07,8,"USA","Cryptocurrency,Platform,Entertainment,Sports",3,4,4,"Ethereum","1",1,0,0,0,1,0,1,15915.9129,"Americas",30
425,"N",2017-11-17,2017-11-14,8e+08,21,"UK","Cryptocurrency,Casino & Gambling,Sports,Virtual Reality",2.1,0,0,"unknown","3",1,0,0,0,0.81,1,0,7382.992554,"Europe",3
426,"N",2018-05-31,2018-05-14,240,10,"Indonesia","Artificial Intelligence,Big Data,Education,Health,Platform",2.3,0,0,"Stellar","1",1,0,0,0,1,1,1,7890.064399,"Asia",17
427,"N",2018-05-15,2018-05-09,6.5e+09,13,"UK","Cryptocurrency,Investment,Platform",3.7,3.8,3.2,"Ethereum","2",1,1,0,1,0.77,1,0,8752.372907,"Europe",6
428,"N",2017-09-28,2017-08-28,9e+06,4,"Virgin Islands","Cryptocurrency",1.8,1,3.5,"Ethereum","2",0,1,0,0,0,0,0,4114.80249,"Americas",31
429,"N",2018-05-26,2018-04-26,1.08e+08,14,"Belgium","Internet,Cryptocurrency,Platform,Smart Contract",4.1,3.5,4.2,"Ethereum","1",1,1,1,1,1,1,0,8754.197077,"Europe",30
430,"N",2018-02-13,2018-01-12,1.5e+07,4,"France","Infrastructure,Other",2.4,3,3,"Ethereum","1",1,0,0,0,0.25,1,0,10475.67279,"Europe",32
431,"N",2018-02-19,2018-01-22,3.2e+07,11,"Australia","Banking,Business services,Cryptocurrency,Entertainment,Retail",2.4,0,0,"Ethereum","1",1,1,0,0,0.64,1,1,9734.090787,"Oceania",28
432,"Y",2018-05-01,2018-04-12,6.5e+08,18,"Estonia","Smart Contract,Platform,Legal,Infrastructure,Education,Artificial Intelligence,Software",3.1,2.9,2.5,"iOlite Blockchain","1",1,1,0,0,1,1,1,8696.635986,"Europe",19
433,"N",2017-08-14,2017-07-24,1.6e+08,3,"Netherlands","Platform",1.6,2,1.5,"Ethereum","1",0,0,0,1,0,1,0,3125.14998,"Europe",21
434,"Y",2017-10-30,2017-10-16,6e+08,11,"Australia","Cryptocurrency,Platform",4,4,4.5,"Ethereum","1",1,1,1,0,1,1,0,5840.849284,"Oceania",14
435,"Y",2017-09-15,2017-08-15,1e+08,18,"USA","Real estate",3.6,5,4,"Ethereum","unknown",1,1,3,0,0,1,1,4270.825318,"Americas",31
436,"Y",2018-04-30,2018-03-12,6e+07,12,"UK","Cryptocurrency",3.7,3.7,3.9,"Ethereum","5",1,1,0,0,0.92,1,0,8134.590176,"Europe",49
437,"N",2018-05-04,2018-02-23,109609500,12,"USA","Entertainment",1.8,1,1,"Ethereum","2",1,0,0,0,0.67,1,0,8737.096047,"Americas",70
438,"N",2018-04-28,2018-04-06,4.5e+07,7,"Sweden","Banking,Business services,Cryptocurrency",1.9,1,2,"unknown","3",1,1,0,0,0,0,1,8143.426928,"Europe",22
439,"N",2018-01-31,2017-09-21,0,22,"USA","Cryptocurrency,Health",2.5,3,4,"unknown","4",1,1,2,0,1,1,0,9923.033759,"Americas",132
440,"Y",2017-10-14,2017-08-05,5e+08,4,"Netherlands","Other",2.5,5,4,"Ardor","unknown",1,0,3,0,1,1,1,4190.550988,"Europe",70
441,"N",2018-04-12,2018-03-08,0,10,"France","Platform,Cryptocurrency,Software",2.5,0,0,"Ethereum","1",1,0,0,1,0,1,0,7971.728841,"Europe",35
442,"N",2018-03-01,2017-12-01,7e+07,10,"UK","Platform,Real estate",2,0,0,"Ethereum","2",1,0,0,0,0,1,1,12702.65641,"Europe",90
443,"N",2018-04-21,2018-03-10,6e+08,7,"Italy","Manufacturing",2.6,2,2.5,"Ethereum","1",1,0,0,0,0.86,1,0,7967.927644,"Europe",42
444,"Y",2018-03-07,2018-02-05,2.5e+08,18,"USA","Big Data,Business services,Cryptocurrency,Internet,Smart Contract",3.3,3.8,3.1,"Ethereum","3",1,1,0,0,0.72,1,1,9907.138483,"Americas",30
445,"N",2018-06-01,2018-02-26,3.5e+07,18,"Panama","Cryptocurrency,Platform,Investment",4.2,4.5,4.1,"Ethereum","2",1,1,0,1,1,1,0,8565.393219,"Americas",95
446,"Y",2017-10-31,2017-07-25,2e+08,10,"USA","Internet",3.1,5,5,"Ethereum","2",1,1,3,0,0.7,1,1,4316.804939,"Americas",98
447,"Y",2017-11-17,2017-10-17,54300000,14,"Singapore","Cryptocurrency,Platform,Retail",3.6,3.7,1.7,"Ethereum","2",1,1,3,1,1,1,0,6499.50499,"Asia",31
448,"Y",2018-03-05,2018-01-29,1.5e+08,31,"British Virgin Islands","Cryptocurrency,Other",3.9,4.1,4.1,"Ethereum","2",1,1,0,0,0.88,1,1,9818.134223,"Americas",35
449,"N",2018-04-30,2018-02-01,0,9,"Ukraine","Cryptocurrency,Entertainment",3.2,3,3,"Ethereum","1",1,1,0,1,1,1,1,8836.867429,"Europe",88
450,"Y",2017-08-31,2017-07-17,4e+07,8,"Canada","Health",2.7,2,1,"unknown","unknown",1,1,0,0,0.88,1,0,3475.170431,"Americas",45
451,"Y",2017-09-07,2017-08-08,2e+07,16,"China","Cryptocurrency,Platform",4.1,5,5,"NEO","1",1,1,3,1,0,1,0,4232.223546,"Asia",30
